precinct,date,citation_issued
SW,2014-05-18,7
SW,2014-05-19,2
SW,2014-05-20,1
SW,2014-05-21,4
SW,2014-05-22,4
SW,2014-05-23,3
SW,2014-05-24,1
SW,2014-05-26,5
SW,2014-05-27,8
SW,2014-05-28,1
SW,2014-05-29,2
SW,2014-05-30,4
SW,2014-05-31,7
SW,2014-06-01,6
SW,2014-06-02,6
SW,2014-06-03,1
SW,2014-06-05,3
SW,2014-06-06,8
SW,2014-06-07,4
SW,2014-06-08,1
SW,2014-06-09,10
SW,2014-06-10,8
SW,2014-06-11,4
SW,2014-06-12,3
SW,2014-06-13,1
SW,2014-06-14,1
SW,2014-06-15,2
SW,2014-06-16,5
SW,2014-06-17,5
SW,2014-06-18,10
SW,2014-06-19,7
SW,2014-06-20,10
SW,2014-06-21,7
SW,2014-06-22,4
SW,2014-06-23,8
SW,2014-06-24,4
SW,2014-06-25,8
SW,2014-06-26,4
SW,2014-06-27,6
SW,2014-06-28,7
SW,2014-06-29,2
SW,2014-06-30,3
SW,2014-07-01,13
SW,2014-07-02,11
SW,2014-07-03,9
SW,2014-07-04,9
SW,2014-07-05,6
SW,2014-07-06,2
SW,2014-07-07,8
SW,2014-07-08,1
SW,2014-07-09,6
SW,2014-07-10,1
SW,2014-07-11,6
SW,2014-07-12,4
SW,2014-07-13,4
SW,2014-07-14,9
SW,2014-07-15,2
SW,2014-07-16,5
SW,2014-07-17,4
SW,2014-07-18,6
SW,2014-07-19,2
SW,2014-07-20,5
SW,2014-07-21,6
SW,2014-07-22,2
SW,2014-07-23,8
SW,2014-07-24,1
SW,2014-07-25,8
SW,2014-07-26,7
SW,2014-07-27,4
SW,2014-07-28,6
SW,2014-07-29,8
SW,2014-07-30,4
SW,2014-07-31,5
SW,2014-08-01,8
SW,2014-08-02,18
SW,2014-08-03,8
SW,2014-08-04,6
SW,2014-08-05,1
SW,2014-08-06,8
SW,2014-08-07,3
SW,2014-08-08,6
SW,2014-08-09,1
SW,2014-08-11,3
SW,2014-08-12,6
SW,2014-08-13,6
SW,2014-08-14,2
SW,2014-08-15,9
SW,2014-08-16,7
SW,2014-08-17,5
SW,2014-08-18,8
SW,2014-08-19,1
SW,2014-08-20,11
SW,2014-08-21,2
SW,2014-08-22,7
SW,2014-08-23,2
SW,2014-08-24,4
SW,2014-08-25,5
SW,2014-08-26,5
SW,2014-08-27,5
SW,2014-08-28,2
SW,2014-08-29,1
SW,2014-08-30,4
SW,2014-08-31,2
SW,2014-09-01,3
SW,2014-09-02,4
SW,2014-09-03,2
SW,2014-09-04,5
SW,2014-09-05,9
SW,2014-09-06,2
SW,2014-09-07,5
SW,2014-09-08,4
SW,2014-09-09,1
SW,2014-09-10,8
SW,2014-09-11,2
SW,2014-09-12,4
SW,2014-09-13,5
SW,2014-09-14,4
SW,2014-09-15,8
SW,2014-09-16,1
SW,2014-09-17,7
SW,2014-09-18,4
SW,2014-09-19,5
SW,2014-09-20,4
SW,2014-09-21,1
SW,2014-09-22,4
SW,2014-09-23,5
SW,2014-09-24,11
SW,2014-09-25,1
SW,2014-09-26,12
SW,2014-09-27,2
SW,2014-09-28,7
SW,2014-09-29,9
SW,2014-09-30,14
SW,2014-10-01,6
SW,2014-10-02,10
SW,2014-10-03,1
SW,2014-10-05,6
SW,2014-10-06,2
SW,2014-10-07,12
SW,2014-10-08,9
SW,2014-10-09,4
SW,2014-10-10,2
SW,2014-10-11,1
SW,2014-10-12,3
SW,2014-10-14,1
SW,2014-10-15,8
SW,2014-10-16,12
SW,2014-10-17,14
SW,2014-10-18,2
SW,2014-10-19,3
SW,2014-10-21,1
SW,2014-10-22,8
SW,2014-10-23,2
SW,2014-10-24,8
SW,2014-10-26,1
SW,2014-10-27,1
SW,2014-10-28,3
SW,2014-10-29,10
SW,2014-10-30,4
SW,2014-10-31,8
SW,2014-11-01,5
SW,2014-11-02,2
SW,2014-11-03,3
SW,2014-11-04,8
SW,2014-11-05,1
SW,2014-11-06,4
SW,2014-11-07,7
SW,2014-11-08,4
SW,2014-11-09,2
SW,2014-11-10,4
SW,2014-11-11,2
SW,2014-11-12,3
SW,2014-11-13,5
SW,2014-11-14,7
SW,2014-11-15,4
SW,2014-11-16,5
SW,2014-11-17,3
SW,2014-11-18,6
SW,2014-11-19,3
SW,2014-11-21,1
SW,2014-11-22,3
SW,2014-11-23,1
SW,2014-11-25,2
SW,2014-11-26,1
SW,2014-11-28,5
SW,2014-11-29,2
SW,2014-11-30,1
SW,2014-12-01,4
SW,2014-12-02,3
SW,2014-12-03,2
SW,2014-12-04,3
SW,2014-12-05,3
SW,2014-12-06,5
SW,2014-12-07,4
SW,2014-12-09,5
SW,2014-12-10,4
SW,2014-12-11,3
SW,2014-12-12,5
SW,2014-12-13,3
SW,2014-12-14,2
SW,2014-12-15,5
SW,2014-12-16,2
SW,2014-12-17,7
SW,2014-12-18,3
SW,2014-12-19,3
SW,2014-12-20,2
SW,2014-12-22,1
SW,2014-12-23,2
SW,2014-12-24,2
SW,2014-12-27,4
SW,2014-12-28,1
SW,2014-12-29,2
SW,2014-12-31,2
SW,2015-01-02,4
SW,2015-01-03,8
SW,2015-01-04,2
SW,2015-01-05,2
SW,2015-01-06,3
SW,2015-01-07,3
SW,2015-01-08,9
SW,2015-01-09,20
SW,2015-01-10,5
SW,2015-01-11,1
SW,2015-01-12,3
SW,2015-01-13,1
SW,2015-01-14,3
SW,2015-01-15,7
SW,2015-01-17,1
SW,2015-01-18,1
SW,2015-01-19,1
SW,2015-01-20,2
SW,2015-01-21,3
SW,2015-01-22,4
SW,2015-01-23,2
SW,2015-01-24,3
SW,2015-01-25,4
SW,2015-01-26,2
SW,2015-01-27,3
SW,2015-01-28,6
SW,2015-01-29,5
SW,2015-01-30,4
SW,2015-01-31,4
SW,2015-02-01,7
SW,2015-02-02,4
SW,2015-02-03,7
SW,2015-02-04,3
SW,2015-02-05,8
SW,2015-02-06,2
SW,2015-02-07,2
SW,2015-02-08,3
SW,2015-02-09,4
SW,2015-02-10,3
SW,2015-02-11,1
SW,2015-02-12,6
SW,2015-02-13,2
SW,2015-02-14,4
SW,2015-02-15,6
SW,2015-02-16,2
SW,2015-02-17,7
SW,2015-02-18,6
SW,2015-02-19,1
SW,2015-02-20,4
SW,2015-02-21,2
SW,2015-02-23,4
SW,2015-02-24,2
SW,2015-02-25,7
SW,2015-02-26,6
SW,2015-02-27,4
SW,2015-02-28,3
SW,2015-03-01,4
SW,2015-03-02,8
SW,2015-03-03,10
SW,2015-03-04,7
SW,2015-03-05,7
SW,2015-03-06,1
SW,2015-03-07,6
SW,2015-03-08,8
SW,2015-03-09,2
SW,2015-03-10,3
SW,2015-03-11,1
SW,2015-03-12,5
SW,2015-03-13,6
SW,2015-03-14,6
SW,2015-03-15,3
SW,2015-03-16,4
SW,2015-03-17,3
SW,2015-03-18,5
SW,2015-03-19,5
SW,2015-03-20,2
SW,2015-03-21,4
SW,2015-03-22,3
SW,2015-03-23,3
SW,2015-03-24,5
SW,2015-03-25,4
SW,2015-03-26,6
SW,2015-03-27,3
SW,2015-03-28,6
SW,2015-03-29,5
SW,2015-03-30,5
SW,2015-03-31,1
SW,2015-04-01,1
SW,2015-04-02,1
SW,2015-04-03,1
SW,2015-04-04,5
SW,2015-04-05,1
SW,2015-04-06,3
SW,2015-04-07,5
SW,2015-04-08,2
SW,2015-04-09,2
SW,2015-04-10,4
SW,2015-04-11,4
SW,2015-04-12,2
SW,2015-04-13,4
SW,2015-04-14,1
SW,2015-04-15,1
SW,2015-04-16,3
SW,2015-04-17,1
SW,2015-04-18,6
SW,2015-04-19,2
SW,2015-04-20,8
SW,2015-04-21,4
SW,2015-04-22,4
SW,2015-04-23,5
SW,2015-04-24,3
SW,2015-04-25,2
SW,2015-04-26,2
SW,2015-04-27,3
SW,2015-04-28,1
SW,2015-04-30,1
SW,2015-05-01,1
SW,2015-05-02,3
SW,2015-05-03,2
SW,2015-05-04,2
SW,2015-05-05,1
SW,2015-05-07,4
SW,2015-05-08,8
SW,2015-05-09,5
SW,2015-05-10,1
SW,2015-05-11,1
SW,2015-05-12,2
SW,2015-05-14,1
SW,2015-05-15,3
SW,2015-05-16,6
SW,2015-05-17,1
SW,2015-05-18,3
SW,2015-05-19,2
SW,2015-05-20,5
SW,2015-05-21,4
SW,2015-05-22,2
SW,2015-05-23,2
SW,2015-05-24,2
SW,2015-05-25,1
SW,2015-05-26,3
SW,2015-05-27,4
SW,2015-05-28,1
SW,2015-05-30,4
SW,2015-05-31,3
SW,2015-06-01,1
SW,2015-06-02,3
SW,2015-06-03,1
SW,2015-06-04,1
SW,2015-06-05,6
SW,2015-06-06,6
SW,2015-06-07,5
SW,2015-06-08,2
SW,2015-06-09,2
SW,2015-06-10,5
SW,2015-06-12,4
SW,2015-06-13,5
SW,2015-06-14,3
SW,2015-06-15,2
SW,2015-06-17,2
SW,2015-06-18,5
SW,2015-06-19,4
SW,2015-06-20,4
SW,2015-06-22,2
SW,2015-06-23,1
SW,2015-06-24,2
SW,2015-06-25,4
SW,2015-06-26,2
SW,2015-06-27,5
SW,2015-06-28,2
SW,2015-06-29,1
SW,2015-06-30,2
SW,2015-07-01,2
SW,2015-07-02,4
SW,2015-07-03,5
SW,2015-07-04,2
SW,2015-07-06,2
SW,2015-07-07,5
SW,2015-07-08,1
SW,2015-07-09,1
SW,2015-07-10,3
SW,2015-07-11,5
SW,2015-07-12,3
SW,2015-07-13,1
SW,2015-07-14,2
SW,2015-07-15,1
SW,2015-07-16,2
SW,2015-07-17,2
SW,2015-07-18,3
SW,2015-07-19,2
SW,2015-07-20,3
SW,2015-07-21,1
SW,2015-07-22,3
SW,2015-07-23,2
SW,2015-07-24,1
SW,2015-07-25,1
SW,2015-07-26,2
SW,2015-07-27,3
SW,2015-07-28,2
SW,2015-07-29,1
SW,2015-07-30,3
SW,2015-07-31,3
SW,2015-08-01,4
SW,2015-08-02,5
SW,2015-08-03,3
SW,2015-08-04,3
SW,2015-08-05,2
SW,2015-08-06,5
SW,2015-08-07,3
SW,2015-08-08,6
SW,2015-08-09,5
SW,2015-08-11,1
SW,2015-08-12,1
SW,2015-08-13,2
SW,2015-08-14,1
SW,2015-08-15,4
SW,2015-08-16,2
SW,2015-08-17,5
SW,2015-08-18,2
SW,2015-08-19,3
SW,2015-08-21,1
SW,2015-08-22,1
SW,2015-08-23,4
SW,2015-08-24,4
SW,2015-08-26,3
SW,2015-08-27,1
SW,2015-08-28,1
SW,2015-08-29,1
SW,2015-08-30,3
SW,2015-08-31,3
SW,2015-09-01,2
SW,2015-09-02,3
SW,2015-09-03,1
SW,2015-09-04,2
SW,2015-09-05,4
SW,2015-09-06,5
SW,2015-09-07,6
SW,2015-09-08,3
SW,2015-09-09,5
SW,2015-09-10,1
SW,2015-09-11,4
SW,2015-09-12,2
SW,2015-09-13,3
SW,2015-09-14,1
SW,2015-09-15,3
SW,2015-09-16,3
SW,2015-09-17,5
SW,2015-09-18,1
SW,2015-09-19,2
SW,2015-09-20,2
SW,2015-09-22,4
SW,2015-09-23,3
SW,2015-09-25,2
SW,2015-09-26,2
SW,2015-09-29,5
SW,2015-09-30,1
SW,2015-10-01,3
SW,2015-10-02,1
SW,2015-10-03,3
SW,2015-10-04,4
SW,2015-10-05,6
SW,2015-10-06,13
SW,2015-10-07,2
SW,2015-10-08,2
SW,2015-10-09,6
SW,2015-10-10,5
SW,2015-10-11,6
SW,2015-10-12,3
SW,2015-10-13,5
SW,2015-10-14,3
SW,2015-10-15,1
SW,2015-10-16,3
SW,2015-10-17,4
SW,2015-10-18,3
SW,2015-10-19,1
SW,2015-10-20,2
SW,2015-10-21,2
SW,2015-10-22,4
SW,2015-10-23,3
SW,2015-10-24,6
SW,2015-10-25,1
SW,2015-10-26,3
SW,2015-10-27,5
SW,2015-10-29,5
SW,2015-10-30,6
SW,2015-10-31,1
SW,2015-11-01,3
SW,2015-11-02,4
SW,2015-11-04,2
SW,2015-11-05,4
SW,2015-11-06,4
SW,2015-11-07,1
SW,2015-11-08,6
SW,2015-11-09,2
SW,2015-11-10,3
SW,2015-11-11,7
SW,2015-11-12,6
SW,2015-11-13,3
SW,2015-11-14,3
SW,2015-11-15,2
SW,2015-11-16,1
SW,2015-11-17,2
SW,2015-11-18,4
SW,2015-11-19,5
SW,2015-11-20,6
SW,2015-11-21,4
SW,2015-11-22,4
SW,2015-11-23,3
SW,2015-11-24,10
SW,2015-11-25,1
SW,2015-11-26,3
SW,2015-11-27,1
SW,2015-11-28,2
SW,2015-11-30,1
SW,2015-12-01,5
SW,2015-12-02,5
SW,2015-12-04,2
SW,2015-12-05,1
SW,2015-12-06,2
SW,2015-12-07,4
SW,2015-12-08,2
SW,2015-12-10,6
SW,2015-12-11,3
SW,2015-12-12,3
SW,2015-12-13,8
SW,2015-12-14,7
SW,2015-12-15,4
SW,2015-12-16,7
SW,2015-12-17,1
SW,2015-12-18,2
SW,2015-12-19,2
SW,2015-12-20,2
SW,2015-12-21,1
SW,2015-12-22,1
SW,2015-12-23,4
SW,2015-12-24,2
SW,2015-12-25,2
SW,2015-12-26,2
SW,2015-12-27,4
SW,2015-12-28,3
SW,2015-12-29,2
SW,2015-12-30,3
SW,2015-12-31,5
W,2013-01-01,16
W,2013-01-02,5
W,2013-01-03,13
W,2013-01-04,9
W,2013-01-05,10
W,2013-01-06,11
W,2013-01-07,8
W,2013-01-08,6
W,2013-01-09,12
W,2013-01-10,16
W,2013-01-11,18
W,2013-01-12,13
W,2013-01-13,11
W,2013-01-14,5
W,2013-01-15,8
W,2013-01-16,17
W,2013-01-17,8
W,2013-01-18,20
W,2013-01-19,15
W,2013-01-20,5
W,2013-01-21,2
W,2013-01-22,10
W,2013-01-23,4
W,2013-01-24,4
W,2013-01-25,15
W,2013-01-26,8
W,2013-01-27,9
W,2013-01-28,8
W,2013-01-29,9
W,2013-01-30,20
W,2013-01-31,12
W,2013-02-01,15
W,2013-02-02,17
W,2013-02-03,7
W,2013-02-04,15
W,2013-02-05,7
W,2013-02-06,10
W,2013-02-07,20
W,2013-02-08,21
W,2013-02-09,15
W,2013-02-10,19
W,2013-02-11,10
W,2013-02-12,24
W,2013-02-13,23
W,2013-02-14,8
W,2013-02-15,24
W,2013-02-16,26
W,2013-02-17,12
W,2013-02-18,6
W,2013-02-19,9
W,2013-02-20,10
W,2013-02-21,19
W,2013-02-22,16
W,2013-02-23,13
W,2013-02-24,16
W,2013-02-25,7
W,2013-02-26,14
W,2013-02-27,12
W,2013-02-28,15
W,2013-03-01,16
W,2013-03-02,14
W,2013-03-03,12
W,2013-03-04,4
W,2013-03-05,3
W,2013-03-06,6
W,2013-03-07,6
W,2013-03-08,15
W,2013-03-09,21
W,2013-03-10,9
W,2013-03-11,9
W,2013-03-12,9
W,2013-03-13,11
W,2013-03-14,8
W,2013-03-15,9
W,2013-03-16,14
W,2013-03-17,7
W,2013-03-18,3
W,2013-03-19,7
W,2013-03-20,17
W,2013-03-21,14
W,2013-03-22,16
W,2013-03-23,8
W,2013-03-24,9
W,2013-03-25,6
W,2013-03-26,12
W,2013-03-27,12
W,2013-03-28,18
W,2013-03-29,11
W,2013-03-30,15
W,2013-03-31,14
W,2013-04-01,6
W,2013-04-02,12
W,2013-04-03,20
W,2013-04-04,11
W,2013-04-05,21
W,2013-04-06,15
W,2013-04-07,13
W,2013-04-08,4
W,2013-04-09,10
W,2013-04-10,12
W,2013-04-11,11
W,2013-04-12,22
W,2013-04-13,16
W,2013-04-14,8
W,2013-04-15,8
W,2013-04-16,11
W,2013-04-17,11
W,2013-04-18,13
W,2013-04-19,8
W,2013-04-20,20
W,2013-04-21,10
W,2013-04-22,5
W,2013-04-23,7
W,2013-04-24,13
W,2013-04-25,16
W,2013-04-26,18
W,2013-04-27,21
W,2013-04-28,5
W,2013-04-29,9
W,2013-04-30,9
W,2013-05-01,8
W,2013-05-02,6
W,2013-05-03,14
W,2013-05-04,18
W,2013-05-05,26
W,2013-05-06,7
W,2013-05-07,13
W,2013-05-08,20
W,2013-05-09,11
W,2013-05-10,20
W,2013-05-11,20
W,2013-05-12,11
W,2013-05-13,4
W,2013-05-14,6
W,2013-05-15,4
W,2013-05-16,13
W,2013-05-17,11
W,2013-05-18,21
W,2013-05-19,14
W,2013-05-20,7
W,2013-05-21,6
W,2013-05-22,15
W,2013-05-23,8
W,2013-05-24,17
W,2013-05-25,18
W,2013-05-26,15
W,2013-05-27,5
W,2013-05-28,6
W,2013-05-29,17
W,2013-05-30,19
W,2013-05-31,9
W,2013-06-01,20
W,2013-06-02,9
W,2013-06-03,8
W,2013-06-04,6
W,2013-06-05,15
W,2013-06-06,25
W,2013-06-07,29
W,2013-06-08,20
W,2013-06-09,13
W,2013-06-10,9
W,2013-06-11,8
W,2013-06-12,26
W,2013-06-13,11
W,2013-06-14,23
W,2013-06-15,9
W,2013-06-16,6
W,2013-06-17,14
W,2013-06-18,8
W,2013-06-19,15
W,2013-06-20,14
W,2013-06-21,16
W,2013-06-22,15
W,2013-06-23,9
W,2013-06-24,7
W,2013-06-25,8
W,2013-06-26,19
W,2013-06-27,20
W,2013-06-28,12
W,2013-06-29,16
W,2013-06-30,29
W,2013-07-01,20
W,2013-07-02,20
W,2013-07-03,30
W,2013-07-04,18
W,2013-07-05,22
W,2013-07-06,25
W,2013-07-07,17
W,2013-07-08,9
W,2013-07-09,18
W,2013-07-10,8
W,2013-07-11,16
W,2013-07-12,24
W,2013-07-13,19
W,2013-07-14,4
W,2013-07-15,8
W,2013-07-16,10
W,2013-07-17,13
W,2013-07-18,11
W,2013-07-19,14
W,2013-07-20,19
W,2013-07-21,12
W,2013-07-22,4
W,2013-07-23,14
W,2013-07-24,10
W,2013-07-25,14
W,2013-07-26,26
W,2013-07-27,13
W,2013-07-28,15
W,2013-07-29,9
W,2013-07-30,4
W,2013-07-31,7
W,2013-08-01,18
W,2013-08-02,18
W,2013-08-03,13
W,2013-08-04,12
W,2013-08-05,3
W,2013-08-06,9
W,2013-08-07,13
W,2013-08-08,21
W,2013-08-09,12
W,2013-08-10,12
W,2013-08-11,9
W,2013-08-12,9
W,2013-08-13,9
W,2013-08-14,10
W,2013-08-15,12
W,2013-08-16,9
W,2013-08-17,14
W,2013-08-18,8
W,2013-08-19,12
W,2013-08-20,9
W,2013-08-21,7
W,2013-08-22,6
W,2013-08-23,17
W,2013-08-24,20
W,2013-08-25,14
W,2013-08-26,5
W,2013-08-27,10
W,2013-08-28,7
W,2013-08-29,19
W,2013-08-30,12
W,2013-08-31,10
W,2013-09-01,27
W,2013-09-02,16
W,2013-09-03,18
W,2013-09-04,13
W,2013-09-05,4
W,2013-09-06,26
W,2013-09-07,12
W,2013-09-08,15
W,2013-09-09,5
W,2013-09-10,8
W,2013-09-11,17
W,2013-09-12,3
W,2013-09-13,19
W,2013-09-14,14
W,2013-09-15,19
W,2013-09-16,7
W,2013-09-17,9
W,2013-09-18,21
W,2013-09-19,11
W,2013-09-20,14
W,2013-09-21,12
W,2013-09-22,16
W,2013-09-23,10
W,2013-09-24,14
W,2013-09-25,19
W,2013-09-26,17
W,2013-09-27,27
W,2013-09-28,27
W,2013-09-29,13
W,2013-09-30,9
W,2013-10-01,13
W,2013-10-02,8
W,2013-10-03,18
W,2013-10-04,22
W,2013-10-05,20
W,2013-10-06,14
W,2013-10-07,7
W,2013-10-08,13
W,2013-10-09,14
W,2013-10-10,16
W,2013-10-11,21
W,2013-10-12,12
W,2013-10-13,23
W,2013-10-14,17
W,2013-10-15,23
W,2013-10-16,21
W,2013-10-17,20
W,2013-10-18,17
W,2013-10-19,23
W,2013-10-20,12
W,2013-10-21,25
W,2013-10-22,14
W,2013-10-23,18
W,2013-10-24,23
W,2013-10-25,23
W,2013-10-26,23
W,2013-10-27,10
W,2013-10-28,10
W,2013-10-29,12
W,2013-10-30,12
W,2013-10-31,13
W,2013-11-01,13
W,2013-11-02,34
W,2013-11-03,39
W,2013-11-04,8
W,2013-11-05,20
W,2013-11-06,19
W,2013-11-07,8
W,2013-11-08,19
W,2013-11-09,16
W,2013-11-10,10
W,2013-11-11,8
W,2013-11-12,16
W,2013-11-13,19
W,2013-11-14,20
W,2013-11-15,28
W,2013-11-16,15
W,2013-11-17,27
W,2013-11-18,6
W,2013-11-19,20
W,2013-11-20,40
W,2013-11-21,31
W,2013-11-22,18
W,2013-11-23,18
W,2013-11-24,16
W,2013-11-25,5
W,2013-11-26,18
W,2013-11-27,16
W,2013-11-28,6
W,2013-11-29,8
W,2013-11-30,7
W,2013-12-01,11
W,2013-12-02,29
W,2013-12-03,19
W,2013-12-04,9
W,2013-12-05,15
W,2013-12-06,15
W,2013-12-07,15
W,2013-12-08,11
W,2013-12-09,15
W,2013-12-10,7
W,2013-12-11,4
W,2013-12-12,11
W,2013-12-13,16
W,2013-12-14,17
W,2013-12-15,22
W,2013-12-16,6
W,2013-12-17,8
W,2013-12-18,17
W,2013-12-19,19
W,2013-12-20,20
W,2013-12-21,14
W,2013-12-22,20
W,2013-12-23,6
W,2013-12-24,20
W,2013-12-25,10
W,2013-12-26,29
W,2013-12-27,22
W,2013-12-28,15
W,2013-12-29,11
W,2013-12-30,9
W,2013-12-31,15
W,2014-01-01,14
W,2014-01-02,13
W,2014-01-03,13
W,2014-01-04,9
W,2014-01-05,7
W,2014-01-06,6
W,2014-01-07,6
W,2014-01-08,14
W,2014-01-09,29
W,2014-01-10,14
W,2014-01-11,9
W,2014-01-12,19
W,2014-01-13,5
W,2014-01-14,25
W,2014-01-15,12
W,2014-01-16,10
W,2014-01-17,17
W,2014-01-18,20
W,2014-01-19,24
W,2014-01-20,5
W,2014-01-21,12
W,2014-01-22,21
W,2014-01-23,8
W,2014-01-24,11
W,2014-01-25,19
W,2014-01-26,7
W,2014-01-27,6
W,2014-01-28,17
W,2014-01-29,7
W,2014-01-30,15
W,2014-01-31,15
W,2014-02-01,24
W,2014-02-02,10
W,2014-02-03,7
W,2014-02-04,11
W,2014-02-05,9
W,2014-02-06,10
W,2014-02-07,14
W,2014-02-08,19
W,2014-02-09,4
W,2014-02-10,15
W,2014-02-11,18
W,2014-02-12,16
W,2014-02-13,23
W,2014-02-14,23
W,2014-02-15,12
W,2014-02-16,13
W,2014-02-17,17
W,2014-02-18,15
W,2014-02-19,14
W,2014-02-20,8
W,2014-02-21,14
W,2014-02-22,14
W,2014-02-23,7
W,2014-02-24,10
W,2014-02-25,25
W,2014-02-26,19
W,2014-02-27,11
W,2014-02-28,26
W,2014-03-01,17
W,2014-03-02,10
W,2014-03-03,12
W,2014-03-04,22
W,2014-03-05,12
W,2014-03-06,16
W,2014-03-07,28
W,2014-03-08,14
W,2014-03-09,11
W,2014-03-10,12
W,2014-03-11,12
W,2014-03-12,26
W,2014-03-13,29
W,2014-03-14,12
W,2014-03-15,10
W,2014-03-16,10
W,2014-03-17,24
W,2014-03-18,11
W,2014-03-19,16
W,2014-03-20,10
W,2014-03-21,13
W,2014-03-22,19
W,2014-03-23,11
W,2014-03-24,12
W,2014-03-25,21
W,2014-03-26,19
W,2014-03-27,29
W,2014-03-28,16
W,2014-03-29,14
W,2014-03-30,14
W,2014-03-31,19
W,2014-04-01,9
W,2014-04-02,6
W,2014-04-03,8
W,2014-04-04,25
W,2014-04-05,16
W,2014-04-06,12
W,2014-04-07,10
W,2014-04-08,8
W,2014-04-09,16
W,2014-04-10,11
W,2014-04-11,15
W,2014-04-12,11
W,2014-04-13,7
W,2014-04-14,7
W,2014-04-15,13
W,2014-04-16,11
W,2014-04-17,21
W,2014-04-18,6
W,2014-04-19,17
W,2014-04-20,5
W,2014-04-21,6
W,2014-04-22,16
W,2014-04-23,9
W,2014-04-24,18
W,2014-04-25,18
W,2014-04-26,9
W,2014-04-27,9
W,2014-04-28,8
W,2014-04-29,13
W,2014-04-30,17
W,2014-05-01,8
W,2014-05-02,15
W,2014-05-03,10
W,2014-05-04,11
W,2014-05-05,20
W,2014-05-06,11
W,2014-05-07,18
W,2014-05-08,23
W,2014-05-09,10
W,2014-05-10,12
W,2014-05-11,13
W,2014-05-12,13
W,2014-05-13,9
W,2014-05-14,8
W,2014-05-15,4
W,2014-05-16,7
W,2014-05-17,11
W,2014-05-18,4
W,2014-05-19,5
W,2014-05-20,13
W,2014-05-21,15
W,2014-05-22,17
W,2014-05-23,19
W,2014-05-24,14
W,2014-05-25,12
W,2014-05-26,34
W,2014-05-27,19
W,2014-05-28,22
W,2014-05-29,19
W,2014-05-30,25
W,2014-05-31,9
W,2014-06-01,14
W,2014-06-02,4
W,2014-06-03,1
W,2014-06-04,7
W,2014-06-05,13
W,2014-06-06,10
W,2014-06-07,13
W,2014-06-08,11
W,2014-06-09,7
W,2014-06-10,9
W,2014-06-11,25
W,2014-06-12,25
W,2014-06-13,55
W,2014-06-14,15
W,2014-06-15,26
W,2014-06-16,8
W,2014-06-17,10
W,2014-06-18,20
W,2014-06-19,5
W,2014-06-20,7
W,2014-06-21,11
W,2014-06-22,8
W,2014-06-23,11
W,2014-06-24,18
W,2014-06-25,10
W,2014-06-26,23
W,2014-06-27,21
W,2014-06-28,18
W,2014-06-29,13
W,2014-06-30,10
W,2014-07-01,10
W,2014-07-02,12
W,2014-07-03,13
W,2014-07-04,15
W,2014-07-05,17
W,2014-07-06,27
W,2014-07-07,28
W,2014-07-08,4
W,2014-07-09,11
W,2014-07-10,8
W,2014-07-11,15
W,2014-07-12,35
W,2014-07-13,15
W,2014-07-14,5
W,2014-07-15,9
W,2014-07-16,6
W,2014-07-17,12
W,2014-07-18,18
W,2014-07-19,11
W,2014-07-20,11
W,2014-07-21,4
W,2014-07-22,14
W,2014-07-23,4
W,2014-07-24,14
W,2014-07-25,14
W,2014-07-26,8
W,2014-07-27,16
W,2014-07-28,13
W,2014-07-29,9
W,2014-07-30,24
W,2014-07-31,24
W,2014-08-01,10
W,2014-08-02,8
W,2014-08-03,12
W,2014-08-04,9
W,2014-08-05,10
W,2014-08-06,21
W,2014-08-07,18
W,2014-08-08,19
W,2014-08-09,18
W,2014-08-10,11
W,2014-08-11,5
W,2014-08-12,16
W,2014-08-13,11
W,2014-08-14,11
W,2014-08-15,12
W,2014-08-16,9
W,2014-08-17,9
W,2014-08-18,2
W,2014-08-19,9
W,2014-08-20,8
W,2014-08-21,14
W,2014-08-22,16
W,2014-08-23,11
W,2014-08-24,13
W,2014-08-25,8
W,2014-08-26,18
W,2014-08-27,13
W,2014-08-28,14
W,2014-08-29,10
W,2014-08-30,16
W,2014-08-31,5
W,2014-09-01,6
W,2014-09-02,10
W,2014-09-03,22
W,2014-09-04,15
W,2014-09-05,16
W,2014-09-06,19
W,2014-09-07,8
W,2014-09-08,6
W,2014-09-09,17
W,2014-09-10,14
W,2014-09-11,17
W,2014-09-12,11
W,2014-09-13,26
W,2014-09-14,13
W,2014-09-15,7
W,2014-09-16,11
W,2014-09-17,18
W,2014-09-18,20
W,2014-09-19,32
W,2014-09-20,19
W,2014-09-21,22
W,2014-09-22,4
W,2014-09-23,7
W,2014-09-24,4
W,2014-09-25,9
W,2014-09-26,9
W,2014-09-27,9
W,2014-09-28,4
W,2014-09-29,4
W,2014-09-30,13
W,2014-10-01,7
W,2014-10-02,13
W,2014-10-03,16
W,2014-10-04,21
W,2014-10-05,8
W,2014-10-06,11
W,2014-10-07,12
W,2014-10-08,9
W,2014-10-09,19
W,2014-10-10,17
W,2014-10-11,17
W,2014-10-12,19
W,2014-10-13,6
W,2014-10-14,14
W,2014-10-15,15
W,2014-10-16,9
W,2014-10-17,17
W,2014-10-18,14
W,2014-10-19,10
W,2014-10-20,9
W,2014-10-21,11
W,2014-10-22,25
W,2014-10-23,13
W,2014-10-24,5
W,2014-10-25,9
W,2014-10-26,6
W,2014-10-27,8
W,2014-10-28,4
